work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Other,165000,USD,165000,US,50,US,S
2022,EN,FT,Data Scientist,27000,GBP,33246,GB,50,GB,L
2021,MI,FT,Data Engineer,100000,Other,75050,Other,50,Other,L
2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,0,US,S
2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
2022,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2022,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M
2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M
2022,SE,FT,Data Scientist,153600,USD,153600,US,100,US,M
2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M
2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M
2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S
2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
2022,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M
2022,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Other,139000,USD,139000,US,0,US,M
2022,SE,FT,Data Analyst,139600,USD,139600,US,0,US,M
2022,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M
2022,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
2022,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M
2022,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2022,MI,FT,ML Engineer,148500,USD,148500,US,100,US,L
2022,MI,FT,ML Engineer,98200,USD,98200,US,100,US,L
2022,SE,FT,Data Analyst,115000,USD,115000,US,100,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2022,SE,FT,Data Architect,225000,USD,225000,US,100,US,M
2022,SE,FT,Data Architect,66000,USD,66000,US,100,US,M
2022,MI,FT,Data Manager,134000,USD,134000,US,0,US,M
2022,MI,FT,Data Manager,98000,USD,98000,US,0,US,M
2022,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2022,MI,FT,Data Analyst,62000,USD,62000,US,0,US,M
2022,EN,FT,Other,57000,USD,57000,US,100,US,L
2022,SE,FT,Other,210000,Other,161311,CA,50,CA,M
2022,MI,FT,Data Scientist,144200,USD,144200,US,100,US,M
2022,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M
2022,MI,FT,Data Scientist,120000,Other,83171,Other,0,Other,L
2022,SE,FT,Other,3000000,Other,38154,Other,100,Other,L
2022,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Architect,160000,USD,160000,US,100,US,M
2022,MI,FT,Data Scientist,108000,USD,108000,US,50,US,L
2022,SE,FT,Other,200000,USD,200000,US,100,US,M
2022,EX,FT,Data Manager,164000,Other,125976,CA,50,CA,L
2022,SE,FT,Data Engineer,188700,USD,188700,US,100,US,M
2022,SE,FT,Data Engineer,160395,USD,160395,US,100,US,M
2022,SE,FT,Data Scientist,198440,USD,198440,US,100,US,M
2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
2022,SE,FT,Applied Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Applied Scientist,141525,USD,141525,US,100,US,M
2022,MI,FT,Data Scientist,72000,EUR,75648,Other,100,DE,S
2022,SE,FT,Other,156868,USD,156868,US,100,US,L
2022,SE,FT,Other,200000,USD,200000,Other,100,Other,S
2022,SE,FT,Other,66000,EUR,69344,Other,100,Other,L
2022,SE,Other,Data Analyst,90000,USD,90000,US,100,US,M
2022,MI,FT,Research Scientist,120000,EUR,126080,Other,0,DE,S
2022,MI,FT,Research Scientist,80000,EUR,84053,Other,0,DE,S
2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2022,MI,FT,Analytics Engineer,108000,USD,108000,US,100,US,M
2022,MI,FT,Analytics Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2022,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
2022,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
2022,MI,FT,Other,65000,Other,45050,Other,50,Other,L
2021,EN,FT,Data Analyst,56000,Other,42028,Other,50,Other,L
2022,MI,FT,Other,135000,USD,135000,US,100,US,L
2022,SE,FT,Data Engineer,178800,USD,178800,US,100,US,L
2022,SE,FT,Data Engineer,132100,USD,132100,US,100,US,L
2022,EN,FT,Data Analyst,20000,USD,20000,Other,50,US,M
2022,SE,FT,Machine Learning Engineer,140000,USD,140000,CA,0,CA,M
2022,SE,FT,Machine Learning Engineer,110000,USD,110000,CA,0,CA,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Other,250000,USD,250000,US,100,US,M
2022,SE,FT,Other,63000,USD,63000,US,100,US,M
2022,EX,FT,Data Engineer,187200,USD,187200,US,100,US,M
2022,EX,FT,Data Engineer,116100,USD,116100,US,100,US,M
2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
2022,SE,FT,Data Engineer,229998,USD,229998,US,0,US,L
2022,SE,FT,Data Engineer,154545,USD,154545,US,0,US,L
2022,SE,FT,Data Scientist,215000,USD,215000,US,0,US,L
2022,SE,FT,Data Scientist,159000,USD,159000,US,0,US,L
2022,EN,FT,Other,50000,USD,50000,US,100,US,M
2022,SE,FT,Other,183000,USD,183000,US,100,US,L
2022,SE,FT,Data Analyst,99750,USD,99750,US,100,US,M
2022,SE,FT,Data Analyst,68400,USD,68400,US,100,US,M
2022,SE,FT,Data Scientist,236900,USD,236900,US,100,US,L
2022,SE,FT,Data Scientist,159200,USD,159200,US,100,US,L
2022,SE,FT,Other,243225,USD,243225,US,100,US,M
2022,SE,FT,Other,179775,USD,179775,US,100,US,M
2022,SE,FT,Data Scientist,128000,USD,128000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,218000,USD,218000,US,0,US,M
2022,SE,FT,Data Scientist,145300,USD,145300,US,0,US,M
2022,SE,FT,ML Engineer,195400,USD,195400,US,100,US,L
2022,SE,FT,ML Engineer,131300,USD,131300,US,100,US,L
2022,EN,FT,Other,105000,USD,105000,Other,100,US,L
2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,Other,100,Other,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,Other,100,Other,M
2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M
2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M
2022,SE,FT,ML Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,M
2022,MI,FT,Other,60000,USD,60000,US,100,US,M
2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M
2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M
2022,MI,FT,Other,150000,USD,150000,US,100,US,L
2022,MI,FT,Data Scientist,83000,GBP,102200,GB,100,GB,M
2022,EN,FT,Data Scientist,1800000,Other,22892,Other,50,Other,M
2022,SE,FT,Data Analyst,144000,USD,144000,US,100,US,M
2022,SE,FT,Data Analyst,113000,USD,113000,US,100,US,M
2022,EN,FT,Other,30000,EUR,31520,Other,100,Other,M
2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,L
2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L
2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L
2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M
2022,MI,Other,Other,60000,USD,60000,Other,100,US,S
2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,Other,50,Other,S
2022,EN,FT,Other,50000,USD,50000,Other,100,Other,L
2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M
2022,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M
2022,SE,FT,Analytics Engineer,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
2022,SE,FT,Other,108000,USD,108000,US,0,US,L
2021,EN,FT,Other,20000,USD,20000,Other,50,Other,M
2022,SE,FT,Data Scientist,179400,USD,179400,US,0,US,M
2022,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
2022,SE,FT,Machine Learning Scientist,193900,USD,193900,US,0,US,M
2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,0,US,M
2022,EX,FT,Other,222640,USD,222640,US,0,US,M
2022,EX,FT,Other,182160,USD,182160,US,0,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
2022,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2022,EX,FT,Data Engineer,297500,USD,297500,US,100,US,M
2022,EX,FT,Data Engineer,260000,USD,260000,US,100,US,M
2021,EN,FT,Other,15000,USD,15000,Other,100,Other,L
2022,SE,FT,Data Engineer,193000,USD,193000,Other,100,US,M
2022,EN,FT,Data Scientist,93000,USD,93000,US,0,US,M
2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,M
2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,M
2022,SE,FT,Data Scientist,101570,USD,101570,US,100,US,M
2022,SE,FT,Other,55000,EUR,57786,Other,50,Other,L
2022,MI,FT,Data Analyst,136000,USD,136000,US,100,US,M
2022,MI,FT,Data Analyst,112000,USD,112000,US,100,US,M
2022,SE,FT,Data Scientist,172000,USD,172000,US,100,US,M
2022,SE,FT,Data Engineer,215000,USD,215000,US,0,US,M
2022,SE,FT,Data Engineer,164000,USD,164000,US,0,US,M
2021,EN,FT,Data Engineer,33000,GBP,45390,GB,50,GB,L
2022,MI,FT,Data Analyst,97500,USD,97500,US,100,US,L
2022,SE,FT,Applied Scientist,212800,USD,212800,US,100,US,M
2022,SE,FT,Applied Scientist,142800,USD,142800,US,100,US,M
2022,MI,FT,Data Scientist,70000,EUR,73546,Other,50,Other,L
2022,EN,FT,Data Scientist,50000,USD,50000,US,50,DE,M
2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
2022,SE,FT,Data Scientist,130240,USD,130240,US,0,US,M
2022,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,M
2022,SE,FT,Analytics Engineer,140250,USD,140250,US,100,US,M
2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,M
2022,SE,FT,Data Scientist,154000,USD,154000,US,100,US,M
2022,MI,FT,Other,75000,USD,75000,US,0,US,M
2022,MI,FT,Data Engineer,80000,EUR,84053,Other,100,Other,M
2022,MI,FT,Data Engineer,70000,EUR,73546,Other,100,Other,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M
2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,100,GB,M
2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,100,GB,M
2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,M
2022,SE,FT,Data Engineer,66822,GBP,82280,GB,100,GB,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M
2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,L
2022,EN,FT,Data Scientist,30000,EUR,31520,Other,50,Other,M
2022,SE,FT,Other,81000,USD,81000,US,100,US,M
2022,SE,FT,Other,66000,USD,66000,US,100,US,M
2022,EN,FT,Data Analyst,46000,USD,46000,US,100,US,L
2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S
2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,S
2022,EX,FT,Other,200000,USD,200000,US,100,US,S
2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,M
2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,M
2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M
2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,M
2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M
2021,EN,Other,Other,120000,Other,19073,Other,50,Other,L
2022,SE,FT,Other,95000,USD,95000,US,100,US,M
2022,SE,FT,Other,70000,USD,70000,US,100,US,M
2022,MI,FT,Other,75000,USD,75000,Other,100,US,M
2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,L
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2022,MI,FT,Other,113000,USD,113000,US,100,US,L
2022,MI,FT,Other,140000,USD,140000,US,100,US,M
2021,SE,FT,Data Analyst,50000,USD,50000,Other,100,Other,S
2022,MI,FT,Other,77000,Other,53368,Other,100,Other,M
2022,SE,FT,Other,28500,EUR,29944,Other,50,Other,S
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L
2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,L
2022,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2022,SE,FT,Other,146200,USD,146200,US,100,US,M
2022,SE,FT,Other,124270,USD,124270,US,100,US,M
2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M
2022,MI,FT,Data Scientist,52000,EUR,54634,Other,100,Other,S
2022,SE,FT,Data Engineer,185800,USD,185800,CA,100,CA,M
2022,SE,FT,Data Engineer,137400,USD,137400,CA,100,CA,M
2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,M
2022,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M
2022,SE,FT,Analytics Engineer,203500,USD,203500,US,0,US,M
2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M
2022,SE,FT,Other,186000,USD,186000,US,100,US,M
2022,SE,FT,Other,148800,USD,148800,US,100,US,M
2022,SE,FT,Other,7500000,Other,95386,Other,50,Other,L
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L
2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,L
2022,EN,Other,Data Scientist,110000,USD,110000,Other,100,Other,M
2022,MI,FT,Other,173000,USD,173000,US,50,US,M
2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M
2022,MI,FT,Other,158000,USD,158000,US,100,US,M
2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M
2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M
2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M
2022,MI,FT,Data Scientist,110000,EUR,115573,Other,0,Other,M
2022,MI,FT,Data Scientist,85000,EUR,89306,Other,0,Other,M
2022,SE,FT,Other,250000,USD,250000,US,0,US,M
2022,SE,FT,Other,63000,USD,63000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M
2022,SE,FT,Other,206000,USD,206000,US,100,US,M
2022,SE,FT,Other,175100,USD,175100,US,100,US,M
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M
2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M
2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M
2022,SE,FT,Data Engineer,200000,USD,200000,Other,100,Other,M
2022,SE,FT,Data Engineer,135000,USD,135000,Other,100,Other,M
2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S
2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M
2022,SE,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M
2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M
2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M
2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M
2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M
2022,MI,FT,Other,48000,EUR,50432,Other,100,DE,S
2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M
2022,SE,FT,Data Architect,102100,USD,102100,US,0,US,M
2022,EN,FT,Data Analyst,50000,USD,50000,Other,100,Other,L
2022,EN,FT,Data Scientist,80000,EUR,84053,Other,100,Other,L
2022,MI,FT,Other,50000,GBP,61566,GB,50,GB,S
2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M
2022,SE,FT,Other,189500,USD,189500,US,100,US,L
2022,SE,FT,Other,140100,USD,140100,US,100,US,L
2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L
2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L
2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L
2022,MI,FT,Data Analyst,216200,USD,216200,US,0,US,M
2022,MI,FT,Data Analyst,144100,USD,144100,US,0,US,M
2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M
2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M
2022,EN,FT,Data Analyst,150000,USD,150000,US,100,US,L
2022,MI,FT,Data Scientist,4200000,Other,53416,Other,100,Other,L
2022,EN,FT,Other,50000,USD,50000,Other,50,Other,M
2021,SE,FT,Other,250000,USD,250000,US,50,US,L
2022,EX,FT,Research Scientist,80000,EUR,84053,Other,0,Other,L
2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M
2022,SE,FT,Analytics Engineer,48000,USD,48000,Other,100,US,S
2022,EX,FT,Other,260500,USD,260500,US,0,US,M
2022,EX,FT,Other,175100,USD,175100,US,0,US,M
2022,EN,FT,Data Analyst,55000,USD,55000,US,100,US,S
2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M
2022,SE,FT,Other,73400,EUR,77119,Other,100,GB,L
2022,EN,FT,Data Scientist,49500,EUR,52008,Other,50,Other,S
2022,MI,Other,Other,2400000,Other,30523,Other,100,Other,S
2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M
2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M
2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M
2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M
2022,EN,FT,Analytics Engineer,130000,USD,130000,US,50,US,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Engineer,80000,USD,80000,US,0,US,L
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L
2022,SE,FT,Other,221300,USD,221300,US,100,US,L
2022,SE,FT,Other,148700,USD,148700,US,100,US,L
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L
2022,EN,FT,Data Analyst,27000,EUR,28368,Other,50,Other,M
2022,MI,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M
2022,MI,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,Data Scientist,58000,EUR,60938,Other,100,DE,S
2022,SE,FT,Other,249260,USD,249260,US,0,US,M
2022,SE,FT,Other,185400,USD,185400,US,0,US,M
2022,MI,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,136260,USD,136260,US,100,US,M
2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L
2022,MI,FT,Data Engineer,110000,GBP,135446,GB,0,GB,M
2022,MI,FT,Data Engineer,85000,GBP,104663,GB,0,GB,M
2022,EN,FT,Data Engineer,129000,USD,129000,US,100,US,L
2022,EN,FT,Data Engineer,86000,USD,86000,US,100,US,L
2022,SE,FT,Other,100000,USD,100000,US,100,US,L
2022,MI,FT,Data Scientist,25000,USD,25000,Other,50,Other,M
2022,MI,FT,Data Analyst,90000,Other,65257,Other,50,Other,M
2022,MI,FT,Other,200000,USD,200000,US,100,US,M
2022,EN,FT,Other,180000,USD,180000,US,100,US,L
2022,MI,FT,Data Scientist,153000,USD,153000,US,100,US,L
2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M
2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M
2022,MI,FT,Machine Learning Scientist,22800,USD,22800,Other,100,Other,M
2020,EN,FT,Data Analyst,20000,EUR,22809,Other,100,Other,M
2022,EN,FT,Data Analyst,15000,USD,15000,Other,0,Other,L
2022,SE,FT,Other,193000,Other,133766,Other,100,Other,L
2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L
2022,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M
2022,SE,FT,Data Scientist,148800,USD,148800,US,0,US,M
2022,SE,FT,Data Analyst,112900,USD,112900,US,0,US,M
2022,SE,FT,Data Analyst,90320,USD,90320,US,0,US,M
2022,SE,FT,ML Engineer,240000,USD,240000,US,0,US,M
2022,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Other,300000,USD,300000,US,100,US,M
2022,MI,FT,Data Engineer,62500,EUR,65666,Other,50,DE,S
2022,MI,FT,Other,200000,USD,200000,Other,100,US,L
2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M
2022,MI,FT,Other,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M
2022,SE,FT,Other,145000,USD,145000,US,100,US,M
2022,SE,FT,Other,105400,USD,105400,US,100,US,M
2020,EN,FT,Data Scientist,43200,EUR,49268,Other,0,DE,S
2022,SE,FT,Data Scientist,215300,USD,215300,US,100,US,L
2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L
2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L
2022,SE,FT,Data Analyst,115934,USD,115934,US,0,US,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,0,US,M
2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M
2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,Other,100,DE,M
2022,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M
2022,SE,FT,Data Analyst,132000,USD,132000,US,0,US,M
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
2022,MI,FT,Other,50000,EUR,52533,Other,0,Other,M
2022,EX,FT,Other,150000,Other,115222,CA,100,CA,S
2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M
2022,SE,FT,Data Architect,208775,USD,208775,US,100,US,M
2022,SE,FT,Data Architect,147800,USD,147800,US,100,US,M
2022,SE,FT,Data Engineer,136994,USD,136994,US,100,US,M
2022,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
2022,EX,FT,Other,6000000,Other,76309,Other,50,Other,L
2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L
2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L
2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L
2022,MI,FT,Data Analyst,40000,GBP,49253,GB,100,GB,M
2022,MI,FT,Data Analyst,30000,GBP,36940,GB,100,GB,M
2022,MI,FT,Data Analyst,40000,EUR,42026,Other,100,Other,M
2022,MI,FT,Data Analyst,30000,EUR,31520,Other,100,Other,M
2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L
2022,MI,FT,Data Engineer,60000,EUR,63040,Other,100,Other,M
2022,MI,FT,Data Engineer,45000,EUR,47280,Other,100,Other,M
2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M
2022,MI,FT,Data Scientist,35000,GBP,43096,GB,0,GB,M
2022,MI,FT,Data Engineer,45000,GBP,55410,GB,100,GB,M
2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,Other,50,Other,L
2022,SE,FT,Other,60000,USD,60000,Other,100,Other,L
2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,M
2022,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L
2022,MI,FT,Other,241000,USD,241000,US,100,US,M
2022,MI,FT,Other,159000,USD,159000,US,100,US,M
2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S
2022,SE,FT,Data Engineer,136000,USD,136000,US,0,US,M
2022,SE,FT,Data Engineer,108800,USD,108800,US,0,US,M
2022,EX,FT,Data Engineer,242000,USD,242000,US,100,US,M
